time,L1-icache-loads,L1-icache-load-misses
0.025058467,2379374,6630
0.050150715,4201594,9919
0.075222154,4759500,10307
0.100290671,5987076,9939
0.125359350,3393026,10262
0.150427097,8114266,9252
0.175493955,3851568,11245
0.200561343,3172746,9483
0.225628271,3464476,10916
0.250694919,3619013,10805
0.275760117,12718428,8199
0.300826844,4089167,11804
0.325893343,3738619,10804
0.350959421,3243919,9552
0.376027988,3289894,10065
0.401110327,3284811,10629
0.426178295,3272770,10439
0.451245903,3222175,10620
0.476313230,3255286,10563
0.501380288,3244462,10471
0.526447116,13184029,8580
0.551514184,12658493,10052
0.576580763,3444481,11030
0.601647330,3346806,10949
0.626714018,3387237,11072
0.651781205,3428138,11108
0.676848194,3398967,11248
0.701913572,3358229,10821
0.726984950,3163835,10360
0.752062348,3460230,11383
0.777129116,3371781,10974
0.802196033,3396725,11100
0.827262971,3378925,10953
0.852329670,3417768,10939
0.877397187,3417445,10983
0.902463856,3084073,10324
0.927530903,3291792,10817
0.952597321,3310419,10641
0.977663969,3254529,10771
1.002730647,3260642,10511
1.027797775,3351690,10745
1.052881423,27361705,6410
1.077967750,16881323,10880
1.103044778,4121151,12776
1.128113207,3813433,12194
1.153181014,3637471,11796
1.178246753,3492529,11313
1.203313720,3525396,11382
1.228381228,3458906,11197
1.253448526,3365407,7276
1.278526184,31950,28
1.303614452,59312,16
1.328700939,30484,20
1.353787227,36019,57
1.378875655,33108,25
1.392433795,23897851,968
