time,L1-icache-loads,L1-icache-load-misses
0.025057807,2123553,6090
0.050147875,4624323,10982
0.075217393,4695564,10208
0.100284200,6000851,10203
0.125350289,3470023,10340
0.150415737,7735083,8243
0.175480224,3875773,10979
0.200545942,3409529,10050
0.225623940,3338399,10143
0.250711967,3442492,10335
0.275798226,12314642,8193
0.300886762,4448014,11724
0.325974690,3176973,9730
0.351062638,3268614,9897
0.376150505,3308105,10276
0.401238403,3203318,10036
0.426326360,3258624,9716
0.451414839,3196473,9961
0.476502726,3256125,10075
0.501590563,3139797,9812
0.526676861,5464592,10628
0.551765340,18967430,10233
0.576853477,4151995,11975
0.601941425,3637936,10881
0.627027692,3528661,10711
0.652113979,3470901,10822
0.677202008,3152250,9530
0.702290684,3437358,10429
0.727378523,3357799,10230
0.752474600,3492207,10845
0.777562628,3374896,10294
0.802650655,3414568,10371
0.827738782,3112022,9818
0.852826821,3390813,10549
0.877914908,3463325,10486
0.903002656,3437665,10510
0.928090443,3402983,10149
0.953178451,3414188,10510
0.978267229,3390456,10213
1.003355157,3313291,9731
1.028443274,6739709,10446
1.053532012,26975504,10251
1.078621310,11522346,9851
1.103709526,4027260,11740
1.128797415,3552780,10602
1.153885362,3551841,10520
1.178971550,3228081,9802
1.204059707,3275203,10077
1.229145985,3208515,9940
1.254234863,3798114,8018
1.279320940,29288,25
1.304408788,54585,6
1.329494895,30913,18
1.354582413,13012,12
1.379669651,33796,11
1.395992805,31384844,1178
